Program,DATE,Period,Week Ending,Geo Level,STATE,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Domain,PRICE RECEIVED -- $ / BU,CV (%)
SURVEY,2018,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,TOTAL,4.3,
SURVEY,2018,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,TOTAL,4.16,
SURVEY,2018,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,TOTAL,4.39,
SURVEY,2018,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,TOTAL,3.32,
SURVEY,2018,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,TOTAL,3.74,
SURVEY,2018,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,TOTAL,3.86,
SURVEY,2018,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,TOTAL,4.13,
SURVEY,2018,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,TOTAL,4.22,
SURVEY,2018,MARKETING YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,CORN,TOTAL,,
SURVEY,2018,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,TOTAL,4.5,
SURVEY,2018,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,TOTAL,3.38,
SURVEY,2018,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,TOTAL,3.76,
SURVEY,2018,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,TOTAL,4.13,
SURVEY,2018,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,TOTAL,4.31,
SURVEY,2018,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,CORN,TOTAL,,
SURVEY,2018,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,TOTAL,4.06,
SURVEY,2018,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,TOTAL,4.11,
SURVEY,2018,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,TOTAL,4.08,
SURVEY,2018,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,TOTAL,3.52,
SURVEY,2018,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2017,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,TOTAL,4.04,
SURVEY,2017,MARKETING YEAR,,STATE,ALASKA,2,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,TOTAL,4.55,
SURVEY,2017,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,TOTAL,3.64,
SURVEY,2017,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,TOTAL,4.2,
SURVEY,2017,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,TOTAL,3.37,
SURVEY,2017,MARKETING YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,TOTAL,4.02,
SURVEY,2017,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,TOTAL,4.47,
SURVEY,2017,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,TOTAL,4.33,
SURVEY,2017,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,TOTAL,4.21,
SURVEY,2017,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,TOTAL,3.41,
SURVEY,2017,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,TOTAL,3.56,
SURVEY,2017,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,TOTAL,3.31,
SURVEY,2017,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,TOTAL,3.28,
SURVEY,2017,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2017,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,TOTAL,3.72,
SURVEY,2017,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,TOTAL,4.02,
SURVEY,2017,MARKETING YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,TOTAL,3.46,
SURVEY,2017,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,TOTAL,3.18,
SURVEY,2017,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,TOTAL,3.68,
SURVEY,2017,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,TOTAL,3.41,
SURVEY,2017,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,TOTAL,3.41,
SURVEY,2017,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,TOTAL,3.35,
SURVEY,2017,MARKETING YEAR,,STATE,NEVADA,32,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,TOTAL,3.75,
SURVEY,2017,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,TOTAL,3.9,
SURVEY,2017,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,TOTAL,4.07,
SURVEY,2017,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,TOTAL,4.24,
SURVEY,2017,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,TOTAL,3.04,
SURVEY,2017,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,TOTAL,3.61,
SURVEY,2017,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,TOTAL,3.59,
SURVEY,2017,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,TOTAL,3.78,
SURVEY,2017,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,TOTAL,3.87,
SURVEY,2017,MARKETING YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,TOTAL,4.4,
SURVEY,2017,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,TOTAL,3.09,
SURVEY,2017,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,TOTAL,3.55,
SURVEY,2017,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,TOTAL,3.7,
SURVEY,2017,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,TOTAL,3.96,
SURVEY,2017,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,CORN,TOTAL,,
SURVEY,2017,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,TOTAL,3.96,
SURVEY,2017,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,TOTAL,4.05,
SURVEY,2017,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,TOTAL,3.95,
SURVEY,2017,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,TOTAL,3.3,
SURVEY,2017,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,TOTAL,3.35,
SURVEY,2016,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,TOTAL,3.63,
SURVEY,2016,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,TOTAL,4.73,
SURVEY,2016,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2016,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,TOTAL,4.69,
SURVEY,2016,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,TOTAL,3.42,
SURVEY,2016,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,TOTAL,4.09,
SURVEY,2016,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,TOTAL,3.93,
SURVEY,2016,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,TOTAL,3.88,
SURVEY,2016,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,TOTAL,4.44,
SURVEY,2016,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,TOTAL,3.43,
SURVEY,2016,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,TOTAL,3.63,
SURVEY,2016,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,TOTAL,3.3,
SURVEY,2016,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,TOTAL,3.2,
SURVEY,2016,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,TOTAL,3.74,
SURVEY,2016,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,TOTAL,3.7,
SURVEY,2016,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,TOTAL,4.05,
SURVEY,2016,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,TOTAL,3.44,
SURVEY,2016,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,TOTAL,3.21,
SURVEY,2016,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,TOTAL,3.74,
SURVEY,2016,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,TOTAL,3.4,
SURVEY,2016,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,TOTAL,4.15,
SURVEY,2016,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,TOTAL,3.32,
SURVEY,2016,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,TOTAL,3.9,
SURVEY,2016,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,TOTAL,3.93,
SURVEY,2016,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,TOTAL,3.9,
SURVEY,2016,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,TOTAL,4.07,
SURVEY,2016,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,TOTAL,3.01,
SURVEY,2016,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,TOTAL,3.61,
SURVEY,2016,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,TOTAL,3.39,
SURVEY,2016,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,TOTAL,4.25,
SURVEY,2016,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,TOTAL,4.04,
SURVEY,2016,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2016,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,TOTAL,3.09,
SURVEY,2016,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,TOTAL,3.66,
SURVEY,2016,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,TOTAL,3.71,
SURVEY,2016,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,TOTAL,3.87,
SURVEY,2016,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,TOTAL,4,
SURVEY,2016,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,TOTAL,4.71,
SURVEY,2016,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,TOTAL,3.9,
SURVEY,2016,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,TOTAL,3.28,
SURVEY,2016,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,TOTAL,3.39,
SURVEY,2015,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,TOTAL,3.74,
SURVEY,2015,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,TOTAL,4.98,
SURVEY,2015,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,TOTAL,4.11,
SURVEY,2015,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,TOTAL,4.39,
SURVEY,2015,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2015,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,TOTAL,3.88,
SURVEY,2015,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,TOTAL,3.8,
SURVEY,2015,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,TOTAL,3.9,
SURVEY,2015,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,TOTAL,4.71,
SURVEY,2015,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2015,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,TOTAL,3.92,
SURVEY,2015,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,TOTAL,3.52,
SURVEY,2015,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2015,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,TOTAL,3.88,
SURVEY,2015,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,TOTAL,4,
SURVEY,2015,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,TOTAL,3.88,
SURVEY,2015,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,TOTAL,3.63,
SURVEY,2015,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,TOTAL,3.37,
SURVEY,2015,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,TOTAL,4.01,
SURVEY,2015,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,TOTAL,3.69,
SURVEY,2015,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,TOTAL,4.01,
SURVEY,2015,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,TOTAL,3.57,
SURVEY,2015,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,TOTAL,3.85,
SURVEY,2015,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,TOTAL,4.58,
SURVEY,2015,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,TOTAL,4.01,
SURVEY,2015,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,TOTAL,4.32,
SURVEY,2015,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,TOTAL,3.28,
SURVEY,2015,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,TOTAL,3.89,
SURVEY,2015,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,TOTAL,3.93,
SURVEY,2015,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,TOTAL,4,
SURVEY,2015,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,TOTAL,3.97,
SURVEY,2015,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,TOTAL,4.06,
SURVEY,2015,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,TOTAL,3.3,
SURVEY,2015,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,TOTAL,3.92,
SURVEY,2015,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,TOTAL,4.2,
SURVEY,2015,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,TOTAL,4.68,
SURVEY,2015,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,TOTAL,4.05,
SURVEY,2015,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,TOTAL,4.3,
SURVEY,2015,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,TOTAL,3.95,
SURVEY,2015,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,TOTAL,3.46,
SURVEY,2015,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,TOTAL,3.44,
